"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","geneid","regulation"
"7872","ENSMUSG00000036499",40.0978285987728,0.0995146257809473,0.307552065718414,0.323570012604175,0.746263594033958,0.999286210819731,"Eea1","not"
"7873","ENSMUSG00000036501",16.1251425522125,0.289729251983444,0.47805474627704,0.606058729130453,0.544475755279051,0.999286210819731,"Fam13b","up"
"7874","ENSMUSG00000036502",44.2387659745964,0.0970223622615544,0.307127444469615,0.315902613096347,0.752076428454804,0.999286210819731,"Tmem255a","not"
"7875","ENSMUSG00000036503",66.3646967702757,0.684180646206849,0.257031529548287,2.66185493822195,0.00777113610231663,0.29157302655892,"Rnf13","up"
"7876","ENSMUSG00000036504",82.0461550368309,-0.0957880563034837,0.230482026450854,-0.415598811666595,0.677703596389144,0.999286210819731,"Phpt1","not"
"7877","ENSMUSG00000036513",17.9776144153724,-0.0282080355557166,0.444786142008699,-0.0634193219877001,0.949432601499733,0.999286210819731,"Commd2","not"
"7878","ENSMUSG00000036528",22.4052672132922,-0.0492755260407264,0.410095134375955,-0.120156329373937,0.904359311177823,0.999286210819731,"Ppfibp2","not"
"7879","ENSMUSG00000036529",51.7956069440612,0.068497540741473,0.279486262193971,0.245083748316523,0.806391586219564,0.999286210819731,"Sbf1","not"
"7880","ENSMUSG00000036533",43.948020185268,-0.015743710061938,0.295740988804418,-0.0532347921253141,0.957544834799118,0.999286210819731,"Cdc42ep3","not"
"7881","ENSMUSG00000036534",15.554342441483,0.027800673169366,0.476986410059392,0.0582839942251277,0.953522416598604,0.999286210819731,"Slc38a7","not"
"7882","ENSMUSG00000036537",3.139563251177,0.0908428101983823,1.02241605764354,0.0888511184064891,0.929200231690774,NA,"Rnf113a1","not"
"7883","ENSMUSG00000036545",57.7794352054434,-0.31507429088644,0.303020402433316,-1.0397791315579,0.298442526602513,0.999286210819731,"Adamts2","down"
"7884","ENSMUSG00000036550",125.578802392603,0.0192572146429332,0.205696123813088,0.0936197254763626,0.925411239769013,0.999286210819731,"Cnot1","not"
"7885","ENSMUSG00000036552",22.5441248286079,0.812936890134084,0.425387043954906,1.91105230327669,0.055997859759374,0.999286210819731,"Ermard","up"
"7886","ENSMUSG00000036553",16.6952626945971,0.165538320943929,0.460023032398494,0.359847897356,0.718960882261211,0.999286210819731,"Sh3tc1","not"
"7887","ENSMUSG00000036555",10.8450307910232,0.0398567758402706,0.567147429429193,0.0702758643910008,0.943974092427661,NA,"Iqce","not"
"7888","ENSMUSG00000036561",25.1139736776134,-0.0221299073892072,0.380302082892673,-0.0581903396922825,0.953597015493463,0.999286210819731,"Ppp6r2","not"
"7889","ENSMUSG00000036564",271.678547439576,-0.0844965512858041,0.170515421345019,-0.495536125819579,0.620221727908283,0.999286210819731,"Ndrg4","not"
"7890","ENSMUSG00000036565",76.3282040959631,-0.578496567102411,0.249257438507727,-2.32087985243609,0.0202933292165143,0.542140143182954,"Ttyh3","down"
"7891","ENSMUSG00000036568",17.8388696519058,-0.0421033156987156,0.448341393230193,-0.0939090530886994,0.925181402296861,0.999286210819731,"Gltscr1l","not"
"7892","ENSMUSG00000036570",195.469828797565,-0.166604263693399,0.177095907970732,-0.940757274419534,0.346829260632893,0.999286210819731,"Fxyd1","not"
"7893","ENSMUSG00000036572",18.1228366044769,0.0650876927150159,0.448196673879502,0.14522127563248,0.884536168469108,0.999286210819731,"Upf3b","not"
"7894","ENSMUSG00000036580",37.2419205839923,-0.0386813719678769,0.318193088005522,-0.121565720394296,0.903242963245404,0.999286210819731,"Spg20","not"
"7895","ENSMUSG00000036585",54.9342924724927,-0.785941586912092,0.273647035539203,-2.8720997666335,0.00407754216593941,0.185067800886347,"Fgf1","down"
"7896","ENSMUSG00000036591",86.9030170943763,0.505168110072651,0.232359016023961,2.17408439197624,0.0296987979107521,0.698376746413842,"Arhgap21","up"
"7897","ENSMUSG00000036594",1.14204436838222,-0.679447884931364,1.8114250086514,-0.375090264121511,0.707593337444025,NA,"H2-Aa","down"
"7898","ENSMUSG00000036596",4.8508968971916,-0.0819983807131719,0.848261157722286,-0.0966664334051915,0.922991297216172,NA,"Cpz","not"
"7899","ENSMUSG00000036598",2.14077385170171,1.11411496033161,1.29514232872059,0.8602258884027,0.389664536667361,NA,"Ccdc113","up"
"7900","ENSMUSG00000036599",8.27530839909728,-0.027201119172225,0.651038260288104,-0.0417811376557005,0.966673171851425,NA,"Chst12","not"
"7901","ENSMUSG00000036606",173.940675632928,-0.177647424027329,0.183123922482273,-0.970094030420988,0.331999624302387,0.999286210819731,"Plxnb2","not"
"7902","ENSMUSG00000036611",24.8284737961562,-0.388138892672379,0.385971479779623,-1.00561547421585,0.314600577289905,0.999286210819731,"Eepd1","down"
"7903","ENSMUSG00000036613",8.98907260332774,0.0347258782571015,0.614891174676065,0.0564748360153252,0.954963541474458,NA,"Tssc1","not"
"7904","ENSMUSG00000036615",15.8397202130172,0.0284753230279681,0.470111585973598,0.0605714129954825,0.951700540831798,0.999286210819731,"Rfxap","not"
"7905","ENSMUSG00000036617",31.9692561929255,0.322269805910361,0.349236627438126,0.92278352438121,0.356120028427143,0.999286210819731,"Etl4","up"
"7906","ENSMUSG00000036620",94.0291297314299,-0.129684297917598,0.218089386006247,-0.594638282460399,0.552085284629845,0.999286210819731,"Mgat4b","not"
"7907","ENSMUSG00000036622",42.3781389228342,-0.137360601914193,0.298908987896701,-0.459539884968809,0.645846517076831,0.999286210819731,"Atp13a2","not"
"7908","ENSMUSG00000036632",18.2625196363096,0.109673966493352,0.442633948637733,0.247775767834547,0.804307904861417,0.999286210819731,"Alg5","not"
"7909","ENSMUSG00000036636",28.6828701435725,-0.00868356836089594,0.360339575551742,-0.0240982921390189,0.980774205603743,0.999286210819731,"Clcn7","not"
"7910","ENSMUSG00000036639",8.13240997882616,-0.536906519487679,0.645885022061358,-0.831272596745049,0.405819651555288,NA,"Nudt1","down"
"7911","ENSMUSG00000036641",1.71196338442373,0.0776292522510875,1.37535473269282,0.0564430763975316,0.954988841627442,NA,"Ccdc148","not"
"7912","ENSMUSG00000036644",70.9223844260718,0.157126152587957,0.24348043408979,0.645333795199383,0.518710896572259,0.999286210819731,"Tbc1d9b","not"
"7913","ENSMUSG00000036646",43.3804323150229,0.0701056889406453,0.299463670465015,0.234104153040612,0.814904121852437,0.999286210819731,"Man1b1","not"
"7914","ENSMUSG00000036655",21.9742501241897,0.0621971643408402,0.417768738856999,0.148879412353853,0.881648786711518,0.999286210819731,"Colec11","not"
"7915","ENSMUSG00000036661",10.4165163656889,0.641203452293947,0.584674581273911,1.09668433147353,0.272779408149437,NA,"Dennd3","up"
"7916","ENSMUSG00000036667",60.3590992104497,-0.211722045216211,0.25858324696941,-0.818777116064512,0.412913589412365,0.999286210819731,"Fam115a","down"
"7917","ENSMUSG00000036672",11.5573440168387,0.158991681839403,0.550558354377379,0.288782616002994,0.772747736025134,NA,"Cenpt","not"
"7918","ENSMUSG00000036676",24.4032177553445,-0.145283557748714,0.389140401489371,-0.373344831820764,0.708891813631386,0.999286210819731,"Tmtc3","not"
"7919","ENSMUSG00000036678",14.4122057314839,-0.207049597310278,0.491628722269106,-0.42115032733369,0.673645313577152,0.999286210819731,"Aaas","down"
"7920","ENSMUSG00000036686",21.4032437371958,-0.0810687621704659,0.410454470020543,-0.197509755872335,0.843428647729167,0.999286210819731,"Cc2d1a","not"
"7921","ENSMUSG00000036693",22.2615650203657,0.0404768326638183,0.404565012470465,0.100050255005117,0.920304427841602,0.999286210819731,"Nop14","not"
"7922","ENSMUSG00000036698",102.615309459546,0.457709808534595,0.212900077508463,2.14988089197102,0.0315646374435949,0.729837495338995,"Ago2","up"
"7923","ENSMUSG00000036699",1.42678527481255,0.218181428439141,1.50798986414886,0.144683617328083,0.884960674522686,NA,"Zcchc12","up"
"7924","ENSMUSG00000036707",109.73056985997,0.0826990122736673,0.204766769488156,0.403869302037558,0.686308831358748,0.999286210819731,"Cab39","not"
"7925","ENSMUSG00000036712",25.6847835646125,0.23405227824015,0.377022079422025,0.62079196687619,0.53473650939544,0.999286210819731,"Cyld","up"
"7926","ENSMUSG00000036718",4.56577835792295,-0.252056412060405,0.853305406787286,-0.295388274884373,0.76769728920518,NA,"Micall2","down"
"7927","ENSMUSG00000036721",6.99182250209697,0.018827488211281,0.695453000685129,0.0270722654050425,0.978402095650788,NA,"Zscan12","not"
"7928","ENSMUSG00000036733",50.3673376486926,0.0354314684582782,0.280104628874746,0.126493691306051,0.899341142544233,0.999286210819731,"Rbm42","not"
"7929","ENSMUSG00000036737",51.6563730792978,-0.068751308056894,0.275772000865321,-0.249304888970473,0.803124949846587,0.999286210819731,"Oxsr1","not"
"7930","ENSMUSG00000036743",1.71234077318361,0.62950551630886,1.39554990566771,0.451080619727224,0.65193144505169,NA,"Psma8","up"
"7931","ENSMUSG00000036745",6.4216428815775,0.298325615867094,0.732569505813986,0.40723182373748,0.683837730303624,NA,"Ttll7","up"
"7932","ENSMUSG00000036748",74.1977230174093,-0.104104337229996,0.237941352376168,-0.437520994944228,0.661733553460118,0.999286210819731,"Cuedc2","not"
"7933","ENSMUSG00000036751",629.375997977049,-0.0752467973689772,0.141899110710292,-0.530283783966798,0.595915188106113,0.999286210819731,"Cox6b1","not"
"7934","ENSMUSG00000036752",173.478308803784,0.185548479912106,0.205851147356508,0.901372094811598,0.367390513204699,0.999286210819731,"Tubb4b","not"
"7935","ENSMUSG00000036764",6.13512466494276,-0.192291312744624,0.741125061976093,-0.259458656318961,0.79528137747372,NA,"Dnajc12","not"
"7936","ENSMUSG00000036768",9.55791675923664,0.161460423894946,0.616383141807077,0.26194815033647,0.793361416694333,NA,"Kif15","not"
"7937","ENSMUSG00000036769",9.560273502814,-0.149887086262676,0.599470357819582,-0.250032523389232,0.802562197221075,NA,"Wdr44","not"
"7938","ENSMUSG00000036775",24.1134314704728,-0.493007749778427,0.386292550788614,-1.27625487152665,0.201865437341144,0.999286210819731,"Decr2","down"
"7939","ENSMUSG00000036777",42.0914231736152,0.538341382897947,0.317401584422884,1.69608914800091,0.0898689984846564,0.999286210819731,"Anln","up"
"7940","ENSMUSG00000036779",22.544998676022,0.00670764332851149,0.398364115977627,0.0168379707395337,0.986565877915586,0.999286210819731,"Papd5","not"
"7941","ENSMUSG00000036781",80.0431282099653,0.00418135482466444,0.232476534847441,0.017986137084366,0.985649912627645,0.999286210819731,"Rps27l","not"
"7942","ENSMUSG00000036782",55.6482491770191,0.0302840631138496,0.269073322479052,0.112549482181413,0.910387737836408,0.999286210819731,"Klhl13","not"
"7943","ENSMUSG00000036792",15.4116658958189,-0.256734853794542,0.481078204879746,-0.533665527123012,0.593572963669239,0.999286210819731,"Mbd5","down"
"7944","ENSMUSG00000036810",34.2437898336175,0.00944560069554446,0.331048657237957,0.0285323637146034,0.977237556019064,0.999286210819731,"Cnep1r1","not"
"7945","ENSMUSG00000036815",1.85415127697713,-0.162471492167233,1.32625833288639,-0.122503654181489,0.902500152172784,NA,"Dpp10","not"
"7946","ENSMUSG00000036817",43.6670834286755,0.241259968423392,0.300367212378794,0.803216724331212,0.42184948061025,0.999286210819731,"Sun1","up"
"7947","ENSMUSG00000036819",14.5531473230506,-0.36563463697392,0.492168202269178,-0.742905850658647,0.457538683287811,0.999286210819731,"Jmjd4","down"
"7948","ENSMUSG00000036820",16.9789771479428,0.0368000522275415,0.456013538743906,0.0806994729343072,0.935680955988498,0.999286210819731,"Amdhd2","not"
"7949","ENSMUSG00000036822",28.9680111892553,-0.158201920386208,0.358593948426996,-0.441172867194704,0.659087854420878,0.999286210819731,"Topors","not"
"7950","ENSMUSG00000036825",17.1223111148427,-0.024261493436407,0.453946642335365,-0.0534456942154958,0.957376798494842,0.999286210819731,"Ssx2ip","not"
"7951","ENSMUSG00000036826",0.998170220004039,0.0114062681044213,1.8240005636385,0.00625343452836886,0.99501051365719,NA,"Igflr1","not"
"7952","ENSMUSG00000036832",22.2555382828405,-1.68022963776742,0.429947057816535,-3.90799194277635,9.30664091746363e-05,0.00924313677943859,"Lpar3","down"
"7953","ENSMUSG00000036833",34.6832202765123,0.504873733601016,0.350110994347213,1.4420390726157,0.149291351313694,0.999286210819731,"Pnpla7","up"
"7954","ENSMUSG00000036835",42.2361621112051,-0.114299702979417,0.303455893185171,-0.376660020603621,0.706426277172806,0.999286210819731,"Psenen","not"
"7955","ENSMUSG00000036840",30.39374775588,-0.0308419987274839,0.347726283440712,-0.0886961963942037,0.929323355460699,0.999286210819731,"Siah1a","not"
"7956","ENSMUSG00000036845",9.41771450699285,-0.00935427142923546,0.605123317274965,-0.0154584547681294,0.987666428821485,NA,"Lin37","not"
"7957","ENSMUSG00000036850",39.3798994236151,-0.270994797457484,0.309074263371597,-0.876795092872774,0.380597944926697,0.999286210819731,"Mrpl41","down"
"7958","ENSMUSG00000036854",148.503988187815,-0.764588804277477,0.218032199645245,-3.50677012625439,0.000453580800201442,0.0345851039277656,"Hspb6","down"
"7959","ENSMUSG00000036856",2.13953570380892,0.208419158052787,1.26278494385189,0.165047230779489,0.868906806998657,NA,"Wnt4","up"
"7960","ENSMUSG00000036860",36.0977692007059,-0.387291230161714,0.325818587849496,-1.18867137911915,0.234569007403078,0.999286210819731,"Mrpl55","down"
"7961","ENSMUSG00000036862",40.517759356112,-0.402989870512089,0.342064291708822,-1.17811148453674,0.238752164144545,0.999286210819731,"Dchs1","down"
"7962","ENSMUSG00000036863",39.9565349794382,-0.289369026191921,0.317012762910562,-0.912799294057318,0.361348109681282,0.999286210819731,"Syde2","down"
"7963","ENSMUSG00000036864",7.13479501676243,-0.179713224388414,0.69099864399374,-0.260077535535717,0.794803965866085,NA,"BC053749","not"
"7964","ENSMUSG00000036867",22.1146928309509,-0.0996885356247378,0.413371204750653,-0.241159844902284,0.809431231629153,0.999286210819731,"Smad6","not"
"7965","ENSMUSG00000036873",15.6942263635079,-0.181175648873187,0.472285124733126,-0.383614980411598,0.701263835241919,0.999286210819731,"2410004B18Rik","not"
"7966","ENSMUSG00000036875",4.42309868141208,-0.625905466981429,0.873518291735912,-0.716533898491798,0.473661743837318,NA,"Dna2","down"
"7967","ENSMUSG00000036879",44.9525092208926,-0.0998076907023394,0.296252823153099,-0.336900386771202,0.736191993745901,0.999286210819731,"Phkb","not"
"7968","ENSMUSG00000036880",768.758975685932,-0.586478292804591,0.124078523601345,-4.72667046465595,2.28231201965395e-06,0.000409942086594013,"Acaa2","down"
"7969","ENSMUSG00000036882",5.84908996032955,0.399010807924286,0.776296702884423,0.513992660849536,0.607257121846673,NA,"Arhgap33","up"
"7970","ENSMUSG00000036885",5.56493286196209,-0.331493786711179,0.785864464413824,-0.421820557770659,0.673155999175103,NA,"Arhgef26","down"
"7971","ENSMUSG00000036887",15.9815010240892,0.112435503876192,0.477535550097028,0.235449494500141,0.813859874538974,0.999286210819731,"C1qa","not"
"7972","ENSMUSG00000036890",25.39866454624,0.0804068093293882,0.378451845793272,0.212462457834887,0.831746263478097,0.999286210819731,"Gtdc1","not"
"7973","ENSMUSG00000036893",47.659498911934,-0.165888398453805,0.28795440106895,-0.576092596042953,0.564552595669727,0.999286210819731,"Ehmt1","not"
"7974","ENSMUSG00000036894",16.1218073075273,-0.353053082655661,0.47362452147734,-0.745428217175938,0.456012891017159,0.999286210819731,"Rap2b","down"
"7975","ENSMUSG00000036896",15.4092005446982,0.0814757802905589,0.479076378817873,0.170068456498735,0.864956300169274,0.999286210819731,"C1qc","not"
"7976","ENSMUSG00000036898",17.407894623233,0.210477622218174,0.450910377875501,0.466783716999053,0.640654626751637,0.999286210819731,"Zfp157","up"
"7977","ENSMUSG00000036902",4.85091030034194,-0.440424677095204,0.834820357566077,-0.52756820446888,0.597799066158534,NA,"Neto2","down"
"7978","ENSMUSG00000036904",14.6957452168825,-0.318720219424623,0.489290534754051,-0.651392571051538,0.514793104973982,0.999286210819731,"Fzd8","down"
"7979","ENSMUSG00000036905",17.547981496436,0.263416132013324,0.467062531651225,0.5639847218788,0.57276452986464,0.999286210819731,"C1qb","up"
"7980","ENSMUSG00000036908",17.4081911962435,0.000939710746094064,0.448915535481178,0.00209329076813262,0.998329796834604,0.999286210819731,"Unc93b1","not"
"7981","ENSMUSG00000036916",12.2717383956887,0.737191437577195,0.567114638266495,1.29989844704163,0.193635777443771,NA,"Zfp280c","up"
"7982","ENSMUSG00000036918",5.56563748367421,0.0494719852326858,0.782494327420634,0.0632234426487949,0.949588577585458,NA,"Ttc7","not"
"7983","ENSMUSG00000036923",1.71255247557179,-0.378693839823658,1.3934763828947,-0.271761936170737,0.785805074562549,NA,"Stox1","down"
"7984","ENSMUSG00000036928",0.998460811070351,-0.830642519173507,1.81361832061605,-0.458002937956293,0.646950330524488,NA,"Stag3","down"
"7985","ENSMUSG00000036932",85.4693316152271,-0.264430749116208,0.226600126931979,-1.16694881285563,0.243231041590076,0.999286210819731,"Aifm1","down"
"7986","ENSMUSG00000036934",35.8168236504839,0.253775193380501,0.324567465364573,0.781887343808308,0.434280783578328,0.999286210819731,"4921524J17Rik","up"
"7987","ENSMUSG00000036940",77.9093369290501,-0.0165746422273441,0.23612319431106,-0.0701948924403814,0.944038539541626,0.999286210819731,"Kdm1a","not"
"7988","ENSMUSG00000036941",7.56252490280171,0.446504938289616,0.682122531314496,0.654581717787815,0.512737098083249,NA,"Elac1","up"
"7989","ENSMUSG00000036943",30.2494773714559,-0.0882846729666498,0.353642285849267,-0.249643994791616,0.802862672607247,0.999286210819731,"Rab8b","not"
"7990","ENSMUSG00000036944",58.6626340654643,0.84391142726336,0.280143923057242,3.01242096581521,0.00259172914004937,0.129463771599389,"Tmem71","up"
"7991","ENSMUSG00000036948",2.56843572078529,0.309272024505168,1.13790808617509,0.271789987489006,0.785783504352711,NA,"BC037034","up"
"7992","ENSMUSG00000036955",35.9605093452951,-0.0536214030064264,0.322273487075805,-0.166384779253695,0.867854151393288,0.999286210819731,"2510003E04Rik","not"
"7993","ENSMUSG00000036957",1.99796699072677,-0.48821056147865,1.27232312393628,-0.383715859826737,0.701189056401435,NA,"Lrfn3","down"
"7994","ENSMUSG00000036959",15.5522707287796,-0.244705919625751,0.478239639177409,-0.51168054585909,0.608874603618934,0.999286210819731,"Bcorl1","down"
"7995","ENSMUSG00000036966",19.9751228815729,-0.041908024946699,0.423366605725878,-0.0989875544738493,0.92114815166102,0.999286210819731,"Spryd3","not"
"7996","ENSMUSG00000036968",10.4175102513165,-0.315440949345145,0.576138638357388,-0.547508756302979,0.584029256402686,NA,"Cnpy4","down"
"7997","ENSMUSG00000036975",14.5542308313189,-0.197964282815472,0.487625294041545,-0.405976238793318,0.684760059316974,0.999286210819731,"Tmem177","not"
"7998","ENSMUSG00000036977",8.99001523769483,-0.125585664778731,0.619531928002106,-0.202710561154975,0.839361267949541,NA,"Anapc10","not"
"7999","ENSMUSG00000036980",35.3883089676554,-0.169878520563994,0.325877904338167,-0.521294995157785,0.602161286946452,0.999286210819731,"Taf6","not"
"8000","ENSMUSG00000036983",7.56440805227568,0.388995621864169,0.680772875011848,0.571402939427337,0.567726537025979,NA,"Tfb1m","up"
"8001","ENSMUSG00000036985",24.685619824407,-0.224471005847372,0.381502457356696,-0.588386788915221,0.556272703200775,0.999286210819731,"Zdhhc9","down"
"8002","ENSMUSG00000036986",20.2631572762111,-0.146190077078481,0.418794138544099,-0.34907383753435,0.727033877266744,0.999286210819731,"Pml","not"
"8003","ENSMUSG00000036989",31.1094448748648,0.413038771652762,0.351435160636278,1.1752915414182,0.239878097412754,0.999286210819731,"Trim3","up"
"8004","ENSMUSG00000036990",64.3536682130258,-0.144764637808803,0.255748991329531,-0.566041871978588,0.571365316644945,0.999286210819731,"Otud4","not"
"8005","ENSMUSG00000036992",10.700173958141,-0.11690093572842,0.569766190019765,-0.205173521658708,0.837436556018831,NA,"Nxt1","not"
"8006","ENSMUSG00000036995",4.99351348678621,-0.142192836125421,0.819191307175927,-0.17357708129938,0.862197845049994,NA,"Asap3","not"
"8007","ENSMUSG00000037001",7.70534287957751,0.0193309628726569,0.662104737699372,0.0291962310069348,0.976708087174621,NA,"Zfp39","not"
"8008","ENSMUSG00000037003",90.7702876242984,0.719444066697917,0.253155064169411,2.84191062524614,0.00448440611290481,0.197173731276783,"Tenc1","up"
"8009","ENSMUSG00000037005",0.998652319899518,-0.999164340603653,1.83686123235513,-0.543951999750452,0.586474504290287,NA,"Xpnpep2","down"
"8010","ENSMUSG00000037007",10.8444621375125,-0.117086683418607,0.56086875856952,-0.208759503234292,0.834635986480167,NA,"Zfp113","not"
"8011","ENSMUSG00000037010",20.2589514391025,-1.20652366659135,0.46129698058297,-2.61550306500293,0.00890961215897522,0.31785927742626,"Apln","down"
"8012","ENSMUSG00000037012",301.944977662389,0.133808108233591,0.160935156310647,0.831441130086619,0.405724472002903,0.999286210819731,"Hk1","not"
"8013","ENSMUSG00000037013",61.6433389420323,-0.0876995571809372,0.255503369477652,-0.343242272539219,0.73141620532468,0.999286210819731,"Ss18","not"
"8014","ENSMUSG00000037016",30.8182218441148,-0.703086195796492,0.345376184206142,-2.03571128510948,0.0417793552236791,0.845806515103834,"Frem2","down"
"8015","ENSMUSG00000037017",30.5323114106995,-0.0831956169781302,0.346990450542535,-0.239763419563997,0.810513666825217,0.999286210819731,"Zscan21","not"
"8016","ENSMUSG00000037020",6.27721098409231,0.396090968210104,0.749365041295939,0.528568783413102,0.597104620088801,NA,"Wdr62","up"
"8017","ENSMUSG00000037022",15.6965070030932,-0.189416563913908,0.474845278253289,-0.398901647733918,0.689965675038089,0.999286210819731,"Mmaa","not"
"8018","ENSMUSG00000037029",26.9696813832613,-0.0694931681830771,0.367418129288015,-0.189139192226963,0.849983724862753,0.999286210819731,"Zfp146","not"
"8019","ENSMUSG00000037031",14.269176530602,0.289334442734589,0.513212878689362,0.563770814702641,0.572910116558305,0.999286210819731,"Tspan15","up"
"8020","ENSMUSG00000037032",52.5066634316474,-0.42383504601809,0.277033864321863,-1.52990338222937,0.126040646065276,0.999286210819731,"Apbb1","down"
"8021","ENSMUSG00000037035",3.70940611343797,-0.323968416824528,0.944296208928212,-0.34307923060735,0.731538855526246,NA,"Inhbb","down"
"8022","ENSMUSG00000037049",88.1850625936134,0.328808112329271,0.223590473290632,1.47058194157437,0.141404210587543,0.999286210819731,"Smpd1","up"
"8023","ENSMUSG00000037058",174.808045192153,0.123831050159311,0.176652057693548,0.700988438946634,0.483310230152396,0.999286210819731,"Paip2","not"
"8024","ENSMUSG00000037060",34.524765974226,-0.221556305782349,0.33624323822288,-0.658916762024191,0.509949221472499,0.999286210819731,"Prkcdbp","down"
"8025","ENSMUSG00000037062",236.035495446089,0.227614250752048,0.163955934343394,1.38826478994854,0.165056429709903,0.999286210819731,"Sh3glb1","up"
"8026","ENSMUSG00000037070",40.3791620202525,-0.245867215402821,0.306700465112407,-0.80165256780002,0.422753960372827,0.999286210819731,"Rbmxl1","down"
"8027","ENSMUSG00000037071",7.41846095409282,0.0555805321249466,0.685292896656744,0.0811047836568869,0.935358621415539,NA,"Scd1","not"
"8028","ENSMUSG00000037072",161.513030849278,-0.132828388524547,0.187003857683304,-0.71029758514124,0.477519617009181,0.999286210819731,"Sep15","not"
"8029","ENSMUSG00000037075",47.8036708705715,-0.0290618588975152,0.284854831924295,-0.102023401538223,0.918738100259093,0.999286210819731,"Rnf139","not"
"8030","ENSMUSG00000037085",6.8479648873684,-0.167146975486386,0.703028815643066,-0.23775266641595,0.812072932734223,NA,"Trmt12","not"
"8031","ENSMUSG00000037089",41.0921007277911,-0.204113345515995,0.302621537306644,-0.6744838696301,0.500003737419618,0.999286210819731,"Slc35b2","down"
"8032","ENSMUSG00000037095",3.42462584698381,-0.64092790665757,0.995880499576359,-0.643579131161035,0.519848386382001,NA,"Lrg1","down"
"8033","ENSMUSG00000037096",8.41926760364185,-0.00677103885466708,0.644525541667632,-0.0105054624168157,0.991618007913209,NA,"Gm9762","not"
"8034","ENSMUSG00000037098",31.962639074857,-0.435348695802963,0.340015381090448,-1.28037941815095,0.200411728895907,0.999286210819731,"Rab11fip3","down"
"8035","ENSMUSG00000037103",19.9739192896821,0.228810871078673,0.427775798015017,0.534885031225261,0.592729359705126,0.999286210819731,"Dcaf15","up"
"8036","ENSMUSG00000037104",27.9684991620707,0.0796574511010407,0.365714582793762,0.21781316591896,0.827574685922712,0.999286210819731,"Socs5","not"
"8037","ENSMUSG00000037106",0.998679412486999,-0.301486752236678,1.83161063658895,-0.16460198811585,0.869257266273622,NA,"Fer1l6","down"
"8038","ENSMUSG00000037108",3.8529721274608,-0.113439190625406,0.923155072725699,-0.122882053055795,0.9022004974956,NA,"Zcwpw1","not"
"8039","ENSMUSG00000037110",37.1050675684331,0.214285585691171,0.328522123424963,0.65227140095518,0.514226105981044,0.999286210819731,"Ralgapa2","up"
"8040","ENSMUSG00000037111",66.2100987899138,-0.00106606430861166,0.249754014847326,-0.00426845714277444,0.996594274289233,0.999286210819731,"Setd7","not"
"8041","ENSMUSG00000037112",8.56380572647108,-0.0499814464073067,0.648191702786775,-0.0771090499807713,0.938536793594585,NA,"Sik2","not"
"8042","ENSMUSG00000037119",35.5296675494355,0.222970392738083,0.333010587817123,0.669559470164745,0.503138658067479,0.999286210819731,"D15Ertd621e","up"
"8043","ENSMUSG00000037126",2.71143684259421,0.0661228835028531,1.11525214316709,0.0592896269314287,0.952721423090955,NA,"Psd","not"
"8044","ENSMUSG00000037134",21.1200979635045,0.0969829169156318,0.415245407918198,0.23355566387079,0.815329950894878,0.999286210819731,"Prmt10","not"
"8045","ENSMUSG00000037138",5.13735917036451,-0.107236153170852,0.808868452401954,-0.132575516887093,0.894529096165801,NA,"Aff3","not"
"8046","ENSMUSG00000037139",1.71262446487391,0.10068001286014,1.37583818486136,0.0731772195073107,0.941665093977069,NA,"Myom3","not"
"8047","ENSMUSG00000037148",48.8059576265169,0.0657579812078332,0.2886129313635,0.227841423796125,0.819769521975315,0.999286210819731,"Arhgap10","not"
"8048","ENSMUSG00000037149",108.589085610521,0.155098958469513,0.206139421702378,0.752398338894359,0.451811545239417,0.999286210819731,"Ddx1","not"
"8049","ENSMUSG00000037151",19.2625244095974,-0.549231763408597,0.431091083103063,-1.27405039198477,0.202645557830722,0.999286210819731,"Lrrc20","down"
"8050","ENSMUSG00000037152",175.065196792477,-0.158563574424974,0.185294497932507,-0.855738169207434,0.392142622556852,0.999286210819731,"Ndufc1","not"
"8051","ENSMUSG00000037166",3.99540159967586,0.477828590206167,0.920519644018743,0.519085706981868,0.603700975055994,NA,"Ppp1r14a","up"
"8052","ENSMUSG00000037169",7.84817014481363,-0.172476138682693,0.65941821354489,-0.261558044864273,0.793662193488933,NA,"Mycn","not"
"8053","ENSMUSG00000037172",5.5648093370599,-0.0499439554729088,0.774461404708039,-0.0644886306396856,0.948581159703514,NA,"E330009J07Rik","not"
"8054","ENSMUSG00000037174",65.3575558221213,0.0352551778940861,0.254535601132188,0.138507846200175,0.889839069014475,0.999286210819731,"Elf2","not"
"8055","ENSMUSG00000037185",5.42407947152599,1.21778911911994,0.856871133977451,1.42120450885908,0.155257314288987,NA,"Krt80","up"
"8056","ENSMUSG00000037188",2.14028633395749,-0.520310928268573,1.24181540499078,-0.418992167577787,0.675221856544878,NA,"Grhl3","down"
"8057","ENSMUSG00000037190",5.42078040671364,-0.0762361747958363,0.792569160464126,-0.0961886717257491,0.923370727749074,NA,"Cyb561d2","not"
"8058","ENSMUSG00000037197",56.2171640284049,-0.0316719130138134,0.26669356143063,-0.118757696450995,0.905467324768254,0.999286210819731,"Rbm17","not"
"8059","ENSMUSG00000037204",26.9698446785445,0.513738740791667,0.372760415008149,1.37820090360302,0.168141268358818,0.999286210819731,"Atg101","up"
